Gene_id,Phi
lcl|NC_001133.9_cds_NP_009333.1_3,1.03787577152
lcl|NC_001133.9_cds_NP_009342.2_13,1.01689779758
lcl|NC_001133.9_cds_NP_009345.3_15,0.117019206285
lcl|NC_001133.9_cds_NP_009346.1_16,0.147605702281
lcl|NC_001133.9_cds_NP_009349.3_19,0.512708425522
lcl|NC_001133.9_cds_NP_009352.2_22,0.291994988918
lcl|NC_001133.9_cds_NP_009358.1_27,0.395847558975
lcl|NC_001133.9_cds_NP_009359.1_28,0.264226227999
lcl|NC_001133.9_cds_NP_009361.1_30,0.239885240793
lcl|NC_001133.9_cds_NP_009365.1_35,3.10462856293
lcl|NC_001133.9_cds_NP_009368.2_37,0.412685394287
lcl|NC_001133.9_cds_NP_009370.1_39,0.375156491995
lcl|NC_001133.9_cds_NP_009373.1_42,0.610940158367
lcl|NC_001133.9_cds_NP_009374.1_43,0.145145237446
lcl|NC_001133.9_cds_NP_009376.2_45,1.0908921957
lcl|NC_001133.9_cds_NP_009378.1_47,0.183148279786
lcl|NC_001133.9_cds_NP_009379.2_48,1.99262535572
lcl|NC_001133.9_cds_NP_009380.1_49,0.457068413496
lcl|NC_001133.9_cds_NP_009381.1_50,0.655369699001
lcl|NC_001133.9_cds_NP_009382.2_51,0.0805134996772
lcl|NC_001133.9_cds_NP_009383.1_52,0.711490035057
lcl|NC_001133.9_cds_NP_009385.2_54,0.310019165277
lcl|NC_001133.9_cds_NP_009387.1_56,0.307734549046
lcl|NC_001133.9_cds_NP_009389.3_58,0.149256065488
lcl|NC_001133.9_cds_NP_009391.2_60,0.405001461506
lcl|NC_001133.9_cds_NP_009399.2_67,0.357253432274
lcl|NC_001133.9_cds_NP_009401.1_69,0.572823643684
lcl|NC_001133.9_cds_NP_009408.3_76,0.116162754595
lcl|NC_001133.9_cds_NP_009420.1_87,0.17028850317
lcl|NC_001133.9_cds_NP_009421.3_89,0.898121774197
lcl|NC_001134.8_cds_NP_009446.2_102,0.394302666187
lcl|NC_001134.8_cds_NP_009447.1_103,0.62516105175
lcl|NC_001134.8_cds_NP_009449.1_105,0.341046154499
lcl|NC_001134.8_cds_NP_009455.3_111,0.242763057351
lcl|NC_001134.8_cds_NP_009457.1_112,0.37017121911
lcl|NC_001134.8_cds_NP_009462.2_116,1.38900315762
lcl|NC_001134.8_cds_NP_009465.2_119,0.149393945932
lcl|NC_001134.8_cds_NP_009467.1_121,0.219224557281
lcl|NC_001134.8_cds_NP_009468.1_122,0.374807268381
lcl|NC_001134.8_cds_NP_009472.1_125,1.05174028873
lcl|NC_001134.8_cds_NP_009474.1_127,0.675517737865
lcl|NC_001134.8_cds_NP_009486.3_138,0.432643771172
lcl|NC_001134.8_cds_NP_009487.2_139,0.6337018013
lcl|NC_001134.8_cds_NP_009490.1_141,0.357106775045
lcl|NC_001134.8_cds_NP_009492.1_142,0.244778126478
lcl|NC_001134.8_cds_NP_009493.1_143,0.408479660749
lcl|NC_001134.8_cds_NP_009495.1_146,0.644215106964
lcl|NC_001134.8_cds_NP_009499.1_150,0.587566912174
lcl|NC_001134.8_cds_NP_009501.1_151,0.173726916313
lcl|NC_001134.8_cds_NP_009502.1_152,1.31606721878
