PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
3.05602645874023,0.484115332365036,0.211307862768258,0.0301356882959371,2.64969307382901,3.4772102634112,0.423195570296172,0.541230917974448
0.24749755859375,-0.778249323368073,0.215426876087814,0.420628047042172,0.0190606327727437,0.833276582260926,-1.71987251845094,-0.0792111160440285
2.14463448524475,0.290091961622238,0.834838893961219,0.208300988348792,0.618327643473943,3.85546312133471,-0.208782584694247,0.586076549269534
0.556298077106476,-0.413286238908768,0.432290481274676,0.41863712454865,0.0424480251967907,1.64055775403976,-1.37214250956812,0.214991424956204
0.216262862086296,-0.816136181354523,0.172727772195293,0.396538754196403,0.0195756182074547,0.65249822884798,-1.70828451388483,-0.185421187393005
0.962256371974945,-0.0875866711139679,0.468030727402739,0.285583972217141,0.150591540460785,1.92705094218254,-0.822199547818099,0.28489314668009
0.25691232085228,-0.725848078727722,0.18868899850165,0.380713703956533,0.0235075988185902,0.744674320022265,-1.62879255402965,-0.128033636087796
0.23883168399334,-0.769511103630066,0.186691039116016,0.394232703078038,0.0224563542908678,0.724144399166107,-1.64866733262857,-0.140174823985109
0.431874990463257,-0.586268186569214,0.433237926437092,0.484455794087295,0.022235420315216,1.61170518398285,-1.65295546680884,0.207285602804625
0.240702584385872,-0.760233223438263,0.186530797124138,0.384192218585846,0.0236599871578316,0.720760141809781,-1.62599119044464,-0.142209345194412
0.311970978975296,-0.685354709625244,0.282307715446562,0.427665199712976,0.0236383699501554,1.09746448894342,-1.62638571606981,0.040390465454586
0.165681630373001,-0.914853513240814,0.128135108548992,0.365939230259194,0.0187661703675985,0.524412356317043,-1.72662434527489,-0.280327165467425
1.04863202571869,-0.0576482601463795,0.532352257681028,0.300316066939083,0.140886225923896,2.17315912246704,-0.851132638460367,0.3370915272774
0.411504507064819,-0.528485774993896,0.305212302502199,0.393218585581451,0.0343918544550737,1.16836605966091,-1.46354457781979,0.0675787815569581
3.07787036895752,0.485654056072235,0.334783401373384,0.0477060030922684,2.44672536849976,3.73343575199445,0.388585224914267,0.57210866898108
0.285345494747162,-0.690714061260223,0.212747368165356,0.398193976836249,0.0274130213384827,0.79686400393645,-1.56205699521375,-0.0986159303435368
0.380168586969376,-0.527393043041229,0.237507196053859,0.345220422767115,0.0388269310817123,0.932554019987583,-1.41087295847869,-0.0303260972066887
0.217677190899849,-0.785692274570465,0.151778670881844,0.362507930208478,0.0218069380925347,0.599287237723668,-1.66140536307212,-0.222365151090614
0.5539271235466,-0.410885632038116,0.417591031252441,0.414246338393582,0.0438907617082198,1.55977743069331,-1.3576271330714,0.193058607979674
0.159661054611206,-0.925913095474243,0.119100481837278,0.3605341461679,0.01887678008837,0.458847820510467,-1.72408768111975,-0.338331333323726
0.340539634227753,-0.623116552829742,0.267357073618526,0.408394198438992,0.0288218315690756,0.998715491096179,-1.54027842410954,-0.000558389997413238
2.16490650177002,0.314202100038528,0.628926768471696,0.144867898035048,0.983932557702065,3.42295615673065,-0.00703837610481451,0.534401276491986
0.199481904506683,-0.812459290027618,0.128350722543126,0.348813061105905,0.0243484675884247,0.491996004184087,-1.61352836663963,-0.308038448615968
2.04549813270569,0.244384810328484,0.951968288496528,0.279733596498107,0.327821986625592,4.00680407683055,-0.484362077701486,0.602796965184173
0.707399785518646,-0.342377573251724,0.60798890856144,0.462056369917815,0.0411889439448714,2.25258544286092,-1.38522340690746,0.35268127206946
0.375346839427948,-0.535178065299988,0.235936984004789,0.3466553263097,0.0421267249000569,0.901084057986736,-1.37544448945081,-0.0452351517601679
0.517365396022797,-0.334205359220505,0.215155133096958,0.226844267090322,0.126486864561836,0.948547841608524,-0.897954669122101,-0.022942391366638
0.216128423810005,-0.780903100967407,0.141675587740201,0.356361149296968,0.0228632823098451,0.534947095811367,-1.64086277556997,-0.271689886038527
0.250418394804001,-0.772013664245605,0.216129444067799,0.419466330479718,0.0217071524355561,0.808927191793918,-1.66339835846356,-0.0920912125168589
0.161642894148827,-0.942523717880249,0.134562636656189,0.390634651064859,0.0149715289783974,0.51384291400512,-1.82473430051784,-0.28917081936608
0.333635658025742,-0.579399824142456,0.2028914355885,0.335501065752096,0.0395749762654305,0.801092468202114,-1.40259147740084,-0.0963173669947399
6.9817328453064,0.840602517127991,0.86788657938548,0.0541324741488109,5.41998956600825,8.82412993907928,0.733998448165891,0.945671873054022
6.25296878814697,0.768919706344604,2.14260816944238,0.159708449572124,2.64748887022336,11.1986775080363,0.422833677076531,1.04916672818976
0.184175863862038,-0.879921495914459,0.147532136414686,0.38318948283979,0.0181220619784047,0.556941423316797,-1.74179338079612,-0.254190921694396
0.745772778987885,-0.157509014010429,0.251666327191012,0.175958771605454,0.276520831882954,1.25136915345987,-0.558272423177962,0.0973854452662141
0.842611610889435,-0.213263988494873,0.565149821064784,0.408973951671438,0.054205293705066,2.10906120340029,-1.26596398950322,0.324089181466163
0.843034863471985,-0.0993992909789085,0.261493956404846,0.161682935333257,0.352630968640248,1.35727288126945,-0.452680207945217,0.132666990195952
0.239781007170677,-0.74647980928421,0.168333422879944,0.365340518317492,0.0265158693461368,0.658468642334143,-1.57649486856042,-0.181467919274711
0.0726423412561417,-1.26179575920105,0.054386639664635,0.349359593589131,0.00895708970880757,0.215087014064193,-2.04783636234959,-0.667385832067631
3.2226197719574,0.459969729185104,1.35963766256996,0.226598580545797,0.858944395681222,6.06532755295436,-0.0660353066449752,0.782854236137146
0.273429185152054,-0.738979518413544,0.245930981167941,0.426056938861436,0.021636156241099,0.924058056374391,-1.66482165903555,-0.0343007426508841
0.504958808422089,-0.458935499191284,0.40488207201009,0.418895940828087,0.0432324148714542,1.57511794567108,-1.36419050501561,0.197313079545466
0.791066408157349,-0.135916545987129,0.283378428430435,0.18744213482913,0.254620553304752,1.35172164440155,-0.594107260318858,0.130887267976457
3.21865963935852,0.506943821907043,0.186530287851494,0.0252077458258348,2.86365475853284,3.60220742225647,0.456920658047868,0.556568716742204
3.70625591278076,0.566980183124542,0.350555981814676,0.0413409258744003,3.03924932877223,4.42127815485001,0.482766319181744,0.645547818479159
0.130129352211952,-1.02370500564575,0.105112405418,0.368449800947656,0.0156031232327223,0.395222199708223,-1.80678846145488,-0.403158673595375
0.357424288988113,-0.60547810792923,0.277510176678227,0.417638612653788,0.0266603385098279,1.04941211144129,-1.57415243118151,0.0209460698231861
0.419423580169678,-0.448546350002289,0.207055774171879,0.283599996366622,0.0699004538357258,0.862520694732666,-1.15552117309334,-0.0642304759643936
0.422351658344269,-0.522664546966553,0.30492936829086,0.414163199361619,0.0294840829912573,1.12378248969714,-1.53041644964846,0.0506821829876239
0.709799826145172,-0.189665362238884,0.263377399602929,0.216759446495938,0.198865306004882,1.23918259143829,-0.701442059747553,0.0931353036412457
0.203265532851219,-0.794100761413574,0.126428208512735,0.330930782300364,0.0254626503679901,0.503634618719419,-1.59410524851997,-0.297884436859384
0.545504689216614,-0.294511586427689,0.18839906670649,0.178336120439598,0.187258796393871,0.938672723372777,-0.727560412508125,-0.0274858081680394
0.809406399726868,-0.14007368683815,0.336530051938508,0.2282880154912,0.184813441336155,1.49448570907116,-0.733267480493502,0.174491753961668
0.178704619407654,-0.880662381649017,0.131814142474237,0.370377582351792,0.0194070467414955,0.521604410310586,-1.71204416501655,-0.282659970845279
0.258116275072098,-0.746690511703491,0.209047922829333,0.408331964775958,0.021987325247998,0.802427812914054,-1.65782761993377,-0.0955940565800773
1.28968977928162,-0.000837876868899912,0.774233783841564,0.363723731518051,0.115874581163128,2.97296407222748,-0.93602394905499,0.473189557048759
0.372392266988754,-0.605848908424377,0.320853300164811,0.430032262340347,0.0288338345785936,1.21511086026827,-1.54009759979261,0.0846157241368997
0.1763606518507,-0.87857061624527,0.127928151419932,0.3563222594344,0.0208886200251679,0.502224333087603,-1.6800902681355,-0.299102257840343
0.663072884082794,-0.201482892036438,0.198092183078768,0.152776500863341,0.27816183095177,1.06298598051071,-0.555705140311878,0.0265274505464375
0.165906220674515,-0.915020287036896,0.129447465541528,0.364118615929648,0.0205993753392249,0.513807922104994,-1.68614594974984,-0.289202706891368
1.13545989990234,0.0356600694358349,0.314975009278837,0.138288309973112,0.495308077832063,1.74878991643588,-0.305127758163823,0.242737612783372
0.329117208719254,-0.632218241691589,0.252480715968938,0.398125451505396,0.0309199589925508,0.966498324771722,-1.50976151451773,-0.0147990784809853
0.41290819644928,-0.504992425441742,0.26271614360821,0.374675630313045,0.0384515763260424,0.997302435338497,-1.41509851735727,-0.00117313226329368
1.57056522369385,0.0234026238322258,1.15831525751917,0.468075202972249,0.0657247013722857,4.34558409452438,-1.18227881658088,0.638048022017055
6.96206092834473,0.826293766498566,1.87779091705651,0.122070320129394,3.5722952524821,11.1173623482386,0.552947017026788,1.0460015530353
0.647787272930145,-0.245751366019249,0.287178576167852,0.251417951933872,0.127917696038882,1.25693464279175,-0.893098337373434,0.0993126961323886
0.328169912099838,-0.566037774085999,0.176794564657249,0.300461946411391,0.0487081232170264,0.704969704151153,-1.31239871049628,-0.151829744322937
0.338854283094406,-0.59630960226059,0.230533332181331,0.374809653928611,0.0314642279098431,0.885853878160318,-1.50218301365525,-0.0526383152099618
0.226437717676163,-0.765315353870392,0.155407326032395,0.358926700778308,0.0254478891535352,0.61069586823384,-1.59434864773956,-0.21417501934692
0.328331351280212,-0.656543612480164,0.279187614570698,0.426861416529382,0.0232834459282458,1.03552589813868,-1.63295292022147,0.0151605113895252
0.867884278297424,-0.0869095548987389,0.273543228417088,0.158053674867445,0.34191607683897,1.41579068303108,-0.466080480883713,0.150998773869724
0.760944604873657,-0.307491600513458,0.631239171454588,0.463421979375477,0.0413189469526211,2.32333316206932,-1.38385078283326,0.366111458223528
0.811405003070831,-0.195369988679886,0.483069737741819,0.347445992314019,0.0843506157398224,1.89015600581964,-1.07391174281485,0.276497650232977
0.626011192798615,-0.240801960229874,0.230029690085658,0.200301267916013,0.198940202593803,1.10055298407873,-0.701277444123627,0.0416108115936171
0.279198914766312,-0.676712691783905,0.192254532002257,0.361551308652398,0.0299758973686645,0.763392906884352,-1.52322852039344,-0.11725198335642
1.40189516544342,0.14001926779747,0.243279089014627,0.0770492036220393,0.940694034099579,1.89538641075293,-0.0265516102706414,0.277697756911597
1.30978155136108,0.113568849861622,0.167483832990038,0.0565937378446007,0.98119992017746,1.63881276249886,-0.00824249579635938,0.214529336852284
0.239278972148895,-0.757157266139984,0.176128484241725,0.380207090070947,0.0228602024416129,0.680826372404893,-1.6409204430253,-0.166963690656348
0.387658953666687,-0.544418573379517,0.277408645989102,0.380594425476763,0.0376121508578459,1.06959869066874,-1.42467309148571,0.0292203579877574
0.510099649429321,-0.478160560131073,0.443881915861206,0.444446290114994,0.0364505536543826,1.65598610838254,-1.43832025341432,0.219056686327279
0.624198853969574,-0.294942289590836,0.34461512939381,0.320334038359203,0.0768638222788771,1.35288368960222,-1.11427802536662,0.13126037411106
0.35309025645256,-0.555570006370544,0.215777690700646,0.336538885451668,0.0432666391134262,0.823326094945272,-1.36384683882444,-0.0844281199156989
0.371560633182526,-0.608952343463898,0.332529277910741,0.428710833225802,0.0281975248983751,1.23287129898866,-1.54978907195127,0.0909177415533085
1.48654544353485,0.105495095252991,0.686513387896806,0.283551429449194,0.232046173885465,2.89150998592377,-0.634425898388959,0.461124607705033
0.276397317647934,-0.659486055374146,0.16909968759542,0.331317302326515,0.0340055450797081,0.662648439407349,-1.46845025939412,-0.1787168204939
0.172645300626755,-0.91139167547226,0.142237439136507,0.38568232590922,0.0187596678268164,0.522225791215897,-1.72677505577291,-0.282142019754696
1.53240609169006,0.10807953774929,0.751140680721732,0.307206197210384,0.179462565481663,3.0859850982825,-0.746026293667445,0.489393814665685
8.74031162261963,0.930601537227631,1.96206286233022,0.0980754485802063,5.41401346127192,13.2085185845693,0.73351932411556,1.1208541103271
0.985764563083649,-0.108303502202034,0.561747073545757,0.347837058208836,0.101235973462462,2.17617061138153,-0.994671400803864,0.33769277926644
0.639263212680817,-0.258857190608978,0.302066114636481,0.270378343468009,0.116516099559764,1.28518760204315,-0.933621126837174,0.108966527344609
0.557336926460266,-0.322125613689423,0.266293064247964,0.278054120107924,0.0928601533174515,1.09204477965832,-1.03217224889019,0.0382403838445718
0.594222962856293,-0.401127845048904,0.490174536833586,0.438406176110866,0.0430662482976913,1.90020102461179,-1.36586296001307,0.27879950066553
0.368157178163528,-0.585734903812408,0.286979671946298,0.404995632324686,0.0323955092579126,1.09173317352931,-1.48951541658859,0.0381164151622949
1.95487475395203,0.237293913960457,0.853177350572462,0.244992243317996,0.413572941720486,3.7479231595993,-0.383458238167949,0.573789332084
0.20302551984787,-0.83574903011322,0.158639905348759,0.38486012881231,0.0207234549180915,0.610236167907715,-1.68353818095169,-0.214503177842639
0.179521203041077,-0.898725390434265,0.155046939596885,0.383553682709211,0.0199705283623189,0.618928537269433,-1.6996108384971,-0.208359610045049
0.660548806190491,-0.279420912265778,0.377272732293097,0.342320536962957,0.0719879882410169,1.49378430843353,-1.14273997942084,0.174287893048536
0.398865669965744,-0.585333228111267,0.35853100229762,0.441945464007296,0.024296681319053,1.41690325737,-1.61445688503681,0.151340198712756
0.361639976501465,-0.561862051486969,0.237459963950113,0.365296628817738,0.0354154507319133,0.912013970812162,-1.45085579890799,-0.0399985495336253
0.258812189102173,-0.731984257698059,0.205282345768139,0.383586024189081,0.0268378332257271,0.784827547272046,-1.57125255020559,-0.105227303998835
1.35953509807587,0.13002835214138,0.167439697685856,0.0544350579266408,1.03801493346691,1.69499193032583,0.016203484503901,0.229167630839904
0.330754160881042,-0.666015684604645,0.311763061395128,0.432246098548752,0.0252579730004072,1.1637565712134,-1.59760150532703,0.0658621310563333
0.264096796512604,-0.737844467163086,0.215739152932915,0.408682783211329,0.0212311670184135,0.835157692432404,-1.67302613321377,-0.0782315143520349
0.557717800140381,-0.283011585474014,0.186904428247714,0.171725451908761,0.200698980440696,0.917586215833823,-0.697458458196746,-0.0373531206675028
0.362674117088318,-0.545522511005402,0.221224750759119,0.341895585111613,0.0422469357649485,0.886072168250879,-1.37421077494051,-0.0525320367925105
0.751785516738892,-0.268412411212921,0.521469944672111,0.415478749465114,0.0500242893894513,1.96166083812714,-1.30082093094194,0.292623902708885
0.440885156393051,-0.508273065090179,0.336148129457225,0.41181698591713,0.0320841134836276,1.2931670387586,-1.49372516890688,0.111654623267579
0.960650265216827,-0.137774854898453,0.599362325564161,0.381368892923356,0.0736717369407415,2.28184133569399,-1.13269916525175,0.358284714769351
0.158719122409821,-0.943575322628021,0.127895598201263,0.380657827405524,0.0180062990480413,0.504353086153666,-1.74457674303098,-0.297265366239826
0.231056079268456,-0.737013638019562,0.142745892572101,0.3284162069291,0.0304665319311122,0.572272462149461,-1.51617698084212,-0.242397298974007
0.363122969865799,-0.616144120693207,0.312599654997204,0.429312698586352,0.0285239339806139,1.16242190798124,-1.54481073079462,0.0653637488733712
2.35836458206177,0.250999450683594,1.40327885725129,0.395888929059982,0.149860278144479,5.35558605194092,-0.824315146029822,0.728807001815449
0.387884587049484,-0.468097746372223,0.174098955759275,0.246853903279478,0.0824946210409204,0.759288729230563,-1.08357884542226,-0.119593212579253
0.258292257785797,-0.710972607135773,0.179041062498135,0.361476723297505,0.0279935619483391,0.680803392330805,-1.55294248226317,-0.166978294471255
0.426557958126068,-0.543315947055817,0.360411848282257,0.429287307951993,0.0326387302639584,1.3976895014445,-1.48626675874291,0.145409498358756
0.219469085335732,-0.818692207336426,0.191342158194286,0.398612862685398,0.0201282928852985,0.725978195667267,-1.69619942905447,-0.139076422886121
0.293223142623901,-0.725038170814514,0.290797939426285,0.435537004572811,0.0225799294343839,1.09451131820679,-1.64630755845826,0.0392201862547858
0.223897829651833,-0.793461441993713,0.172069179777992,0.386244010446768,0.0221171686270585,0.649484942853451,-1.65527047422194,-0.187434421100301
0.382979601621628,-0.578999280929565,0.307156317477714,0.420901429061702,0.028284902839611,1.18137850860755,-1.54844553410944,0.0723884418017913
0.442121058702469,-0.550457656383514,0.405494280472575,0.451476535072254,0.0292959182833632,1.53178843955199,-1.53319355883129,0.185198785531749
11.0523223876953,1.0327810049057,2.47329236084897,0.0964553040172268,7.08890147606532,16.5399210453033,0.850578689254607,1.21853340464785
0.205651983618736,-0.819748997688293,0.151086485450414,0.374738124962099,0.0207720954436809,0.592152470350266,-1.6825205347595,-0.22756648166107
0.469167470932007,-0.415079444646835,0.258468573430789,0.311221978389245,0.0676507025957108,1.04253624180953,-1.16973676438805,0.0180908259276765
