Gene_id,Phi
lcl|NC_001133.9_cds_NP_009338.1_9,2.22728729248
lcl|NC_001133.9_cds_NP_009340.1_11,0.651067376137
lcl|NC_001133.9_cds_NP_009341.2_12,1.74480581284
lcl|NC_001133.9_cds_NP_009345.3_15,0.117019206285
lcl|NC_001133.9_cds_NP_009347.1_17,2.0554049015
lcl|NC_001133.9_cds_NP_009353.1_23,0.329973995686
lcl|NC_001133.9_cds_NP_009355.3_25,1.1807975769
lcl|NC_001133.9_cds_NP_009358.1_27,0.395847558975
lcl|NC_001133.9_cds_NP_009359.1_28,0.264226227999
lcl|NC_001133.9_cds_NP_009361.1_30,0.239885240793
lcl|NC_001133.9_cds_NP_009362.1_31,14.3725681305
lcl|NC_001133.9_cds_NP_009365.1_35,3.10462856293
lcl|NC_001133.9_cds_NP_009370.1_39,0.375156491995
lcl|NC_001133.9_cds_NP_009373.1_42,0.610940158367
lcl|NC_001133.9_cds_NP_009377.2_46,1.57055270672
lcl|NC_001133.9_cds_NP_009378.1_47,0.183148279786
lcl|NC_001133.9_cds_NP_009379.2_48,1.99262535572
lcl|NC_001133.9_cds_NP_009381.1_50,0.655369699001
lcl|NC_001133.9_cds_NP_009382.2_51,0.0805134996772
lcl|NC_001133.9_cds_NP_009383.1_52,0.711490035057
lcl|NC_001133.9_cds_NP_009385.2_54,0.310019165277
lcl|NC_001133.9_cds_NP_009396.2_65,7.74684143066
lcl|NC_001133.9_cds_NP_009398.1_66,8.57262420654
lcl|NC_001133.9_cds_NP_009400.1_68,0.151648670435
lcl|NC_001133.9_cds_NP_009403.1_71,0.228841289878
lcl|NC_001133.9_cds_NP_009404.1_72,1.43936657906
lcl|NC_001133.9_cds_NP_009406.1_74,0.48057988286
lcl|NC_001133.9_cds_NP_009407.1_75,0.481024205685
lcl|NC_001133.9_cds_NP_009408.3_76,0.116162754595
lcl|NC_001133.9_cds_NP_009421.3_89,0.898121774197
lcl|NC_001133.9_cds_NP_009424.1_90,2.42216086388
lcl|NC_001133.9_cds_NP_009434.1_94,2.98841071129
lcl|NC_001134.8_cds_NP_009445.2_101,0.799227356911
lcl|NC_001134.8_cds_NP_009446.2_102,0.394302666187
lcl|NC_001134.8_cds_NP_009449.1_105,0.341046154499
lcl|NC_001134.8_cds_NP_009450.1_107,0.445666342974
lcl|NC_001134.8_cds_NP_009451.1_108,0.980073392391
lcl|NC_001134.8_cds_NP_009454.1_110,0.723041415215
lcl|NC_001134.8_cds_NP_009462.2_116,1.38900315762
lcl|NC_001134.8_cds_NP_009463.1_117,0.499938189983
lcl|NC_001134.8_cds_NP_009465.2_119,0.149393945932
lcl|NC_001134.8_cds_NP_009466.1_120,6.42316102982
lcl|NC_001134.8_cds_NP_009467.1_121,0.219224557281
lcl|NC_001134.8_cds_NP_009468.1_122,0.374807268381
lcl|NC_001134.8_cds_NP_009472.1_125,1.05174028873
lcl|NC_001134.8_cds_NP_009478.1_130,1.03648281097
lcl|NC_001134.8_cds_NP_009479.1_131,0.247509196401
lcl|NC_001134.8_cds_NP_009481.1_132,8.6215429306
lcl|NC_001134.8_cds_NP_009486.3_138,0.432643771172
lcl|NC_001134.8_cds_NP_009487.2_139,0.6337018013
lcl|NC_001134.8_cds_NP_009490.1_141,0.357106775045
lcl|NC_001134.8_cds_NP_009492.1_142,0.244778126478
lcl|NC_001134.8_cds_NP_009493.1_143,0.408479660749
lcl|NC_001134.8_cds_NP_009495.1_146,0.644215106964
lcl|NC_001134.8_cds_NP_009502.1_152,1.31606721878
lcl|NC_001134.8_cds_NP_009506.1_156,1.36635231972
lcl|NC_001134.8_cds_NP_009507.1_157,0.160756647587
lcl|NC_001134.8_cds_NP_009508.1_158,2.57140564919
lcl|NC_001134.8_cds_NP_009509.1_159,0.182900205255
lcl|NC_001134.8_cds_NP_009516.1_167,0.485992193222
lcl|NC_001134.8_cds_NP_009518.1_169,0.644935548306
lcl|NC_001134.8_cds_NP_009520.1_171,0.388072162867
lcl|NC_001134.8_cds_NP_009524.1_176,0.219098970294
lcl|NC_001134.8_cds_NP_009529.1_181,2.14655923843
lcl|NC_001134.8_cds_NP_009531.1_183,0.971208155155
lcl|NC_001134.8_cds_NP_009534.1_186,0.135671064258
lcl|NC_001134.8_cds_NP_009536.1_188,0.718081772327
lcl|NC_001134.8_cds_NP_009538.1_190,1.722204566
lcl|NC_001134.8_cds_NP_009539.2_191,0.11684282124
lcl|NC_001134.8_cds_NP_009540.2_192,0.126574486494
lcl|NC_001134.8_cds_NP_009544.1_195,0.341208785772
lcl|NC_001134.8_cds_NP_009545.2_197,0.331976413727
lcl|NC_001134.8_cds_NP_009546.1_198,1.28734874725
lcl|NC_001134.8_cds_NP_009549.1_201,0.362818032503
lcl|NC_001134.8_cds_NP_009550.1_202,0.415349453688
lcl|NC_001134.8_cds_NP_009554.1_206,1.46651315689
lcl|NC_001134.8_cds_NP_009555.1_207,0.265963166952
lcl|NC_001134.8_cds_NP_009562.1_214,0.887480735779
lcl|NC_001134.8_cds_NP_009565.1_217,6.1561460495
