Gene_id,Phi
lcl|NC_001139.9_cds_NP_011305.1_1912,0.662576973438
lcl|NC_001142.9_cds_NP_012585.1_3157,0.970312833786
lcl|NC_001144.5_cds_NP_013287.1_3835,1.21520650387
lcl|NC_001136.10_cds_NP_010523.3_1146,0.908871054649
lcl|NC_001134.8_cds_NP_009530.1_182,1.01139581203
lcl|NC_001142.9_cds_NP_012576.1_3148,0.31352943182
lcl|NC_001143.9_cds_NP_012735.1_3301,0.219280853868
lcl|NC_001148.4_cds_NP_015113.1_5589,1.08439397812
lcl|NC_001136.10_cds_NP_010759.1_1376,4.98377466202
lcl|NC_001146.8_cds_NP_014178.1_4681,0.258561700583
lcl|NC_001139.9_cds_NP_011609.2_2205,0.37862226367
lcl|NC_001147.6_cds_NP_014495.2_4992,0.200232729316
lcl|NC_001148.4_cds_NP_015244.1_5716,4.80749368668
lcl|NC_001148.4_cds_NP_015052.1_5528,0.741729557514
lcl|NC_001145.3_cds_NP_013784.1_4305,0.099022321403
lcl|NC_001144.5_cds_NP_013129.1_3674,9.6112575531
lcl|NC_001136.10_cds_NP_010141.1_778,1.64435005188
lcl|NC_001147.6_cds_NP_014621.1_5115,1.10637056828
lcl|NC_001139.9_cds_NP_011588.3_2184,0.607070326805
lcl|NC_001143.9_cds_NP_012792.1_3352,0.398469865322
lcl|NC_001147.6_cds_NP_014850.1_5338,1.65640461445
lcl|NC_001146.8_cds_NP_014257.1_4754,1.79277551174
lcl|NC_001144.5_cds_NP_013416.2_3957,0.20866663754
lcl|NC_001147.6_cds_NP_014788.1_5278,0.998799443245
lcl|NC_001141.2_cds_NP_012300.3_2896,1.57824218273
lcl|NC_001148.4_cds_NP_015232.1_5704,3.14876532555
lcl|NC_001141.2_cds_NP_012133.1_2730,5.9415769577
lcl|NC_001137.3_cds_NP_010929.3_1536,0.24834947288
lcl|NC_001136.10_cds_NP_010542.1_1164,0.834348618984
lcl|NC_001134.8_cds_NP_009460.1_114,11.1375436783
