PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
8.31434535980225,0.912860155105591,1.48160744712124,0.0783446680760009,5.69322365919749,11.4712106307348,0.755358242345157,1.05960924050235
0.298208177089691,-0.67475950717926,0.248328717125374,0.38812017342581,0.0306335742585361,0.913498240709305,-1.51382826339205,-0.0392965986233637
1.05110716819763,0.0141140138730407,0.190816037414203,0.082450061538957,0.684693088630835,1.4215376029412,-0.164504058064348,0.152758349367337
0.752511322498322,-0.225664183497429,0.446163418568965,0.339651579620235,0.0926634566237529,1.73859592874845,-1.03309375942464,0.240198526392318
0.167548388242722,-0.90280282497406,0.126573354055491,0.354384413801022,0.0217769900957743,0.49079954251647,-1.6620043414738,-0.30909603197466
1.09709417819977,-0.0164648052304983,0.483827034881118,0.251312387416599,0.230238588278492,2.07658629020055,-0.63782790580376,0.317349975907786
0.211541920900345,-0.80139547586441,0.161065544189947,0.354496937449345,0.027926455795144,0.620059033234914,-1.55398440146278,-0.207574171616529
0.542231976985931,-0.390555799007416,0.36755602179301,0.370190897423481,0.0533448356824617,1.37915253738562,-1.27291285576673,0.13960927685182
1.24259662628174,0.0887919589877129,0.19397215604611,0.0704828126867814,0.852143678069115,1.6144597719113,-0.0694875313525653,0.20802720707882
1.0295158624649,0.00338889169506729,0.206610152408049,0.0914073603717494,0.623109965523084,1.42911542654037,-0.205435303107823,0.15506728825768
0.631869852542877,-0.228488013148308,0.210651114992722,0.171862368769772,0.232226597269376,1.05735855797927,-0.63408814395985,0.0242222800280134
1.49882435798645,0.169503077864647,0.25070405704923,0.0744934988431524,1.03193774223328,1.99906761944294,0.013653410842988,0.30082747262459
0.815252125263214,-0.149292841553688,0.373938867156182,0.259810752103871,0.144133795797825,1.58010959625244,-0.841234250485048,0.198687210623392
0.159285292029381,-0.89328533411026,0.0983826325411208,0.314290318488248,0.0237171406081567,0.38894510269165,-1.62494457191679,-0.410111692454649
0.12058711796999,-1.00515949726105,0.0722258529246555,0.293288768190283,0.0215358907046417,0.299242901802063,-1.66683721472383,-0.523976164750065
0.167030245065689,-0.895092487335205,0.120608538229489,0.342020473911688,0.0225027441202352,0.484001782784859,-1.64776502902157,-0.315153686946146
2.04270005226135,0.308324694633484,0.189032500621879,0.0405708834579307,1.67489244937897,2.41533155441284,0.223986544238917,0.3829767546935
1.1198478937149,0.0433983504772186,0.179428785082568,0.0715971130678492,0.779466245571772,1.48400007883708,-0.108202763587548,0.171433909794439
0.531134963035583,-0.290109068155289,0.134206600627424,0.119745446873655,0.266958023111026,0.794149856766065,-0.573557024111558,-0.100097559264198
0.687205791473389,-0.215308964252472,0.292374822676867,0.240529979485379,0.160309213896592,1.28779742916425,-0.795101901251715,0.109847383461535
0.574886739253998,-0.262914955615997,0.171833634817448,0.14867955474142,0.254550057897965,0.913675996661186,-0.59422680702186,-0.0392078026085296
0.401244521141052,-0.455558359622955,0.18501119082021,0.250282723778634,0.0865366024275621,0.779722731312116,-1.06280127076765,-0.108060402361745
0.504706919193268,-0.424987465143204,0.354407497409529,0.370171495142199,0.0501356814367076,1.38119078477224,-1.29985350463479,0.140252146248934
0.692821264266968,-0.289140254259109,0.472709447846234,0.382206651483823,0.0594397445519765,1.82840763032436,-1.22592559834549,0.262072874534009
