PHI,log10.PHI,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
3.46012377738953,0.537542998790741,0.291172420582057,0.0367794712938248,2.90407156944275,4.06166648467382,0.463007315137923,0.608704259337392
0.281877160072327,-0.777044892311096,0.282054637562678,0.488145153152252,0.0146020837283383,1.06844644347827,-1.83558596686986,0.0287482361770057
2.38388228416443,0.310582160949707,1.06872022486921,0.290161042941621,0.301024057219426,4.5330846230189,-0.521404666695425,0.656393345785895
0.753505110740662,-0.328058630228043,0.639539566675646,0.494562684999043,0.03126151394099,2.30572677453359,-1.50499008882242,0.362807241777497
0.260105967521667,-0.777195930480957,0.236219601895708,0.448902250830433,0.0171300450805575,0.904059532781442,-1.76624195757611,-0.043804229510167
1.18971621990204,-0.0218924544751644,0.632776965803724,0.358068787522061,0.0867525264620781,2.48213154872258,-1.06171786855367,0.394823845976034
0.26148846745491,-0.777734160423279,0.234294822012266,0.457381627684575,0.0163068512609849,0.883403875430425,-1.78763078388281,-0.0538407606190233
0.252477675676346,-0.792699158191681,0.228667363707807,0.455794364261895,0.0166201216789583,0.85106961975495,-1.77938480199273,-0.0700349223184209
0.396459460258484,-0.646508753299713,0.415112764882918,0.50809330145766,0.0191576681720714,1.56390750408173,-1.71765792670609,0.194211063522547
0.307829648256302,-0.702553510665894,0.265255362308169,0.456932546276466,0.017688823894908,1.01339719295502,-1.75230338505922,0.00577969207298868
0.306784182786942,-0.744085907936096,0.319588505901186,0.488232587296788,0.0156074968787531,1.21756363610427,-1.8066894956625,0.0854916637240745
0.158270955085754,-0.978188157081604,0.142528917365044,0.42531304470815,0.0126656599265213,0.554893703758717,-1.89737507711964,-0.255790313939603
0.988321661949158,-0.150706216692924,0.662111445510913,0.423300682993328,0.0588123796197275,2.44392896691958,-1.2305388619837,0.388088563303043
0.594940423965454,-0.432434678077698,0.488281906127489,0.504903029252891,0.0218253276466082,1.77040108044942,-1.66104556751523,0.248071637081631
3.82028484344482,0.579087555408478,0.447575357794468,0.0513385784595802,2.96153705716133,4.72420908212662,0.471516872735381,0.674329109925603
0.249422922730446,-0.783310830593109,0.221792713205514,0.431638985194893,0.0191776202060282,0.824378466109435,-1.71720541310684,-0.083873458234667
0.381548672914505,-0.581820547580719,0.296798959831673,0.430858092595783,0.0252431815179686,1.13186118702094,-1.59785626293666,0.0537930272758966
0.186562761664391,-0.900748610496521,0.15917047228204,0.423570528283882,0.0137754009803757,0.612800101439158,-1.86089656648302,-0.212688980424465
0.850981175899506,-0.25868946313858,0.679291160168993,0.475413422363115,0.0385386236011982,2.50297117829323,-1.41410380013928,0.398455840217534
0.152154162526131,-0.994809985160828,0.13613249561158,0.427532601340359,0.0121644129588579,0.509024991095066,-1.91490943677732,-0.293260918609254
0.479078650474548,-0.504292070865631,0.392424842934128,0.461052233754013,0.0263301374856383,1.45334054529667,-1.57955154502008,0.162366967523672
2.36365723609924,0.341530054807663,0.797207931083278,0.187065983162801,0.765066181123257,3.99426005085309,-0.116301006485791,0.601436203859515
0.175985604524612,-0.905823230743408,0.13316843078825,0.409856614155655,0.0148976132428894,0.491446836789449,-1.82690276185651,-0.308524371306307
2.64639854431152,0.315030455589294,1.4404665150218,0.384605296855462,0.153033130367597,5.59048652648926,-0.815262279165976,0.747449605127038
0.619916677474976,-0.477203994989395,0.649009658984059,0.547296579535188,0.0200468208640814,2.37186460494995,-1.69795449040833,0.375088666452147
